player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,played
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
350,90,0,0,1,0,0,0,0,0,0,2,2,30,22.4,0.0,0.0,2.2,4,9,0,0,1,0.00,0.00,0.00,0.79,8,False,True
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
356,90,0,0,1,0,0,0,0,0,0,0,0,26,25.8,1.8,0.0,2.8,13,2,0,13,1,0.00,0.01,0.01,0.79,8,False,True
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
358,90,0,0,1,0,0,0,0,0,0,0,0,22,9.8,2.3,2.0,1.4,6,2,1,7,1,0.05,0.01,0.06,0.79,6,False,True
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
362,90,0,0,1,0,0,0,0,0,0,0,0,26,20.0,1.7,0.0,2.2,5,6,3,8,1,0.00,0.02,0.02,0.79,6,False,True
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
366,70,0,1,1,0,0,0,0,0,0,0,0,25,13.2,39.3,16.0,6.9,1,4,3,8,1,0.22,0.05,0.27,0.66,6,False,True
367,90,0,0,1,0,0,0,0,0,0,0,0,13,15.8,43.0,7.0,6.6,2,1,2,5,1,0.20,0.49,0.69,0.79,3,False,True
368,80,0,0,1,0,0,0,0,1,0,0,0,5,1.6,4.6,2.0,0.8,2,2,2,6,1,0.13,0.02,0.15,0.66,2,False,True
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
371,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.5,0.0,0.1,0,1,0,1,0,0.00,0.01,0.01,0.14,1,False,True
372,90,0,0,1,0,0,0,0,0,0,0,0,19,14.0,6.5,4.0,2.5,4,7,2,13,1,0.00,0.05,0.05,0.79,5,False,True
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
375,19,0,0,0,0,0,0,0,0,0,0,0,3,9.6,0.6,0.0,1.0,5,0,0,5,0,0.00,0.00,0.00,0.14,1,False,True
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
377,18,0,0,0,0,0,0,0,0,0,0,0,7,5.8,11.0,0.0,1.7,1,1,1,3,0,0.00,0.06,0.06,0.14,1,False,True
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
379,80,1,0,1,0,0,0,0,1,0,0,3,31,32.6,13.4,31.0,7.7,1,0,0,1,1,0.75,0.02,0.77,0.66,8,False,True
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
381,9,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,17.0,2.0,0,0,0,0,0,0.25,0.00,0.25,0.14,1,False,True
382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
384,90,0,0,0,3,0,0,0,0,0,4,0,9,31.6,0.0,0.0,3.2,2,8,0,0,1,0.00,0.00,0.00,3.57,2,False,True
385,90,0,0,1,0,0,0,0,0,0,5,3,34,27.8,0.0,0.0,2.8,0,16,0,0,1,0.00,0.00,0.00,1.06,10,False,True
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
387,5,0,0,0,0,0,0,0,0,0,0,0,3,5.4,0.8,17.0,2.3,1,1,1,2,0,0.78,0.00,0.78,0.39,1,False,True
388,90,0,1,0,3,0,0,0,0,0,0,0,13,32.8,13.1,9.0,5.5,4,2,0,4,1,0.06,0.01,0.07,3.57,4,False,True
389,90,0,0,0,3,0,0,0,0,0,0,0,0,25.0,3.3,0.0,2.8,8,0,1,9,1,0.00,0.01,0.01,3.57,1,False,True
390,90,0,0,0,3,0,0,0,0,0,0,0,-7,4.8,0.3,7.0,1.2,4,0,0,4,1,0.20,0.00,0.20,3.57,1,False,True
391,90,0,1,0,3,0,0,0,0,0,0,0,22,34.0,11.4,2.0,4.7,7,6,0,7,1,0.00,0.63,0.63,3.57,4,False,True
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
397,90,2,1,0,3,0,0,0,0,0,0,2,65,95.6,34.2,42.0,17.2,2,3,2,7,1,0.16,0.17,0.33,3.57,17,True,True
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
399,84,1,0,0,3,0,0,0,0,0,0,1,35,42.8,43.6,27.0,11.3,2,3,0,5,1,0.13,0.13,0.26,3.18,8,False,True
400,15,0,0,0,0,0,0,0,0,0,0,0,7,3.6,13.8,5.0,2.2,1,1,0,2,0,0.23,0.32,0.55,0.42,1,False,True
401,90,0,0,0,3,0,0,0,0,0,0,0,8,5.6,6.4,6.0,1.8,0,3,1,4,1,0.02,0.04,0.06,1.16,2,False,True
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
403,90,0,0,0,3,0,0,0,0,0,0,0,29,24.4,59.0,53.0,13.6,2,3,0,5,1,0.29,0.17,0.46,1.16,2,False,True
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
411,90,1,0,0,3,0,0,0,0,0,0,0,25,28.6,2.0,57.0,8.8,2,0,0,2,1,1.09,0.02,1.11,3.57,6,False,True
412,90,0,0,0,1,0,0,0,0,0,6,0,22,47.2,0.0,0.0,4.7,0,5,0,0,1,0.00,0.00,0.00,1.62,4,False,True
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
415,6,0,1,0,0,0,0,0,0,0,0,0,12,18.4,11.2,11.0,4.1,2,0,0,2,0,0.13,0.01,0.14,0.00,4,False,True
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
417,90,0,0,0,1,0,0,0,0,0,0,0,11,8.6,15.0,7.0,3.1,1,7,1,2,1,0.06,0.05,0.11,1.62,2,False,True
418,90,0,0,0,1,0,0,0,0,0,0,0,17,17.2,17.1,12.0,4.6,4,4,1,5,1,0.01,0.03,0.04,1.62,2,False,True
